2021-10-30 14:15:00;47;511;32;99.9;547;47.715
2021-10-30 14:20:00;68;552;32.1;99.9;651;47.717
2021-10-30 14:25:00;113;537;32.1;99.9;699;47.715
2021-10-30 14:30:00;161;538;32;99.9;613;47.713
2021-10-30 14:35:00;198;517;31.9;99.9;651;47.714
2021-10-30 14:40:00;198;517;31.8;99.9;563;47.712
2021-10-30 14:45:00;226;505;31.8;99.9;555;47.713
2021-10-30 14:50:00;255;511;31.8;99.9;545;47.712
2021-10-30 14:55:00;276;508;31.9;99.9;540;47.714
2021-10-30 15:00:00;315;503;32.1;99.9;558;47.714
2021-10-30 15:05:00;374;508;32.1;99.9;532;47.711
2021-10-30 15:10:00;379;511;31.9;99.9;529;47.714
2021-10-30 15:15:00;406;517;31.8;99.9;495;47.714
2021-10-30 15:20:00;438;511;31.9;99.9;489;47.713
2021-10-30 15:25:00;488;512;32.1;99.9;487;47.714
2021-10-30 15:30:00;529;512;32.3;99.9;423;47.714
2021-10-30 15:35:00;576;512;32.3;99.9;481;47.719
2021-10-30 15:40:00;601;514;32.4;99.9;476;47.719
2021-10-30 15:45:00;633;514;32.6;99.9;471;47.718
2021-10-30 15:50:00;698;512;32.5;99.9;500;47.719
2021-10-30 15:55:00;727;511;32.4;99.9;475;47.719
2021-10-30 16:00:00;756;512;32.5;99.9;470;47.721
2021-10-30 16:05:00;812;511;32.5;99.9;461;47.724
2021-10-30 16:10:00;830;509;32.5;99.9;455;47.729
2021-10-30 16:15:00;856;509;32.7;99.9;473;47.73
2021-10-30 16:20:00;896;510;32.8;99.9;463;47.733
2021-10-30 16:25:00;938;511;32.8;99.9;472;47.734
2021-10-30 16:30:00;971;512;32.7;99.9;480;47.737
2021-10-30 16:35:00;1018;515;32.6;99.9;482;47.738
2021-10-30 16:40:00;1087;511;32.6;99.9;439;47.736
2021-10-30 16:45:00;1139;510;32.5;99.9;449;47.737
2021-10-30 16:50:00;1142;509;32.5;99.9;457;47.74
2021-10-30 16:55:00;1209;511;32.1;99.9;472;47.746
2021-10-30 17:00:00;1264;511;32;99.9;457;47.749
2021-10-30 17:05:00;1273;509;32;99.9;486;47.738
2021-10-30 17:10:00;1277;511;32.1;99.9;456;47.704
2021-10-30 17:15:00;1336;513;32.2;99.9;472;47.689
2021-10-30 17:20:00;1350;514;32.3;99.9;459;47.683
2021-10-30 17:25:00;1350;515;32.2;99.9;434;47.685
2021-10-30 17:30:00;1366;515;32.2;99.9;398;47.684
2021-10-30 17:35:00;1394;519;32.3;99.9;421;47.679
2021-10-30 17:40:00;1437;517;32.3;99.9;434;47.685
2021-10-30 17:45:00;1504;516;32.3;99.9;416;47.684
2021-10-30 17:50:00;1509;517;32.3;99.9;389;47.681
2021-10-30 17:55:00;1522;517;32.2;99.9;345;47.681
2021-10-30 18:00:00;1585;516;32.1;99.9;346;47.681
2021-10-30 18:05:00;1597;517;32.1;99.9;337;47.682
2021-10-30 18:10:00;1620;518;32.1;99.9;338;47.684
2021-10-30 18:15:00;1635;519;32;99.9;320;47.684
2021-10-30 18:20:00;1650;518;32.3;99.9;321;47.683
2021-10-30 18:25:00;1672;520;32.1;99.9;326;47.682
2021-10-30 18:30:00;1713;520;32;99.9;383;47.68
